dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,policy,l_meas,l_ff,meas_width,ff_width,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,throughput_asap,throughput_policy,throughput_vs_asap_pct,stall_asap,stall_policy,stall_vs_asap_pct
raw,QFT,8,64,3,stall_aware_shifted,1,1,8,8,317,317,30,7.737605,7.824142,1.118395,0.018307,0.005399,-70.508549
raw,QFT,8,64,3,asap,1,2,8,4,317,317,30,3.941714,3.941714,0.0,0.011074,0.011074,0.0
raw,QFT,8,64,3,greedy_critical,1,2,8,4,317,317,30,3.941714,3.946314,0.116701,0.011074,0.00992,-10.420805
raw,QFT,8,64,3,shifted_critical,1,2,8,4,317,317,30,3.941714,3.946314,0.116701,0.011074,0.00992,-10.420805
raw,QFT,8,64,3,stall_aware_shifted,1,2,8,4,317,317,30,3.941714,3.945546,0.097217,0.011074,0.010502,-5.165252
raw,QFT,8,64,3,asap,1,2,8,8,317,317,30,7.536404,7.536404,0.0,0.037519,0.037519,0.0
raw,QFT,8,64,3,greedy_critical,1,2,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,shifted_critical,1,2,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,stall_aware_shifted,1,2,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,asap,2,1,8,4,317,317,30,3.941714,3.941714,0.0,0.011074,0.011074,0.0
raw,QFT,8,64,3,greedy_critical,2,1,8,4,317,317,30,3.941714,3.946314,0.116701,0.011074,0.00992,-10.420805
raw,QFT,8,64,3,shifted_critical,2,1,8,4,317,317,30,3.941714,3.946314,0.116701,0.011074,0.00992,-10.420805
raw,QFT,8,64,3,stall_aware_shifted,2,1,8,4,317,317,30,3.941714,3.945546,0.097217,0.011074,0.010502,-5.165252
raw,QFT,8,64,3,asap,2,1,8,8,317,317,30,7.536404,7.536404,0.0,0.037519,0.037519,0.0
raw,QFT,8,64,3,greedy_critical,2,1,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,shifted_critical,2,1,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,stall_aware_shifted,2,1,8,8,317,317,30,7.536404,7.655849,1.584907,0.037519,0.021132,-43.676537
raw,QFT,8,64,3,asap,2,2,8,4,317,317,30,3.90755,3.90755,0.0,0.017912,0.017912,0.0
raw,QFT,8,64,3,greedy_critical,2,2,8,4,317,317,30,3.90755,3.91358,0.154317,0.017912,0.013696,-23.537293
raw,QFT,8,64,3,shifted_critical,2,2,8,4,317,317,30,3.90755,3.91358,0.154317,0.017912,0.013696,-23.537293
raw,QFT,8,64,3,stall_aware_shifted,2,2,8,4,317,317,30,3.90755,3.912071,0.115699,0.017912,0.013498,-24.642698
raw,QFT,8,64,3,asap,2,2,8,8,317,317,30,7.292595,7.292595,0.0,0.062545,0.062545,0.0
raw,QFT,8,64,3,greedy_critical,2,2,8,8,317,317,30,7.292595,7.450606,2.166732,0.062545,0.043702,-30.127108
raw,QFT,8,64,3,shifted_critical,2,2,8,8,317,317,30,7.292595,7.450606,2.166732,0.062545,0.041498,-33.650971
raw,QFT,8,64,3,stall_aware_shifted,2,2,8,8,317,317,30,7.292595,7.450606,2.166732,0.062545,0.041498,-33.650971
raw,QFT,8,64,4,asap,1,1,8,4,317,317,29,3.968701,3.968701,0.0,0.004304,0.004304,0.0
raw,QFT,8,64,4,greedy_critical,1,1,8,4,317,317,29,3.968701,3.973365,0.11752,0.004304,0.003134,-27.184015
raw,QFT,8,64,4,shifted_critical,1,1,8,4,317,317,29,3.968701,3.973365,0.11752,0.004304,0.003134,-27.184015
raw,QFT,8,64,4,stall_aware_shifted,1,1,8,4,317,317,29,3.968701,3.970254,0.039131,0.004304,0.005284,22.769517
raw,QFT,8,64,4,asap,1,1,8,8,317,317,29,7.737605,7.737605,0.0,0.019069,0.019069,0.0
raw,QFT,8,64,4,greedy_critical,1,1,8,8,317,317,29,7.737605,7.824142,1.118395,0.019069,0.005013,-73.711259
raw,QFT,8,64,4,shifted_critical,1,1,8,8,317,317,29,7.737605,7.824142,1.118395,0.019069,0.005013,-73.711259
raw,QFT,8,64,4,stall_aware_shifted,1,1,8,8,317,317,29,7.737605,7.824142,1.118395,0.019069,0.005013,-73.711259
raw,QFT,8,64,4,asap,1,2,8,4,317,317,29,3.941714,3.941714,0.0,0.00816,0.00816,0.0
raw,QFT,8,64,4,greedy_critical,1,2,8,4,317,317,29,3.941714,3.947082,0.136184,0.00816,0.007588,-7.009804
raw,QFT,8,64,4,shifted_critical,1,2,8,4,317,317,29,3.941714,3.947082,0.136184,0.00816,0.007588,-7.009804
raw,QFT,8,64,4,stall_aware_shifted,1,2,8,4,317,317,29,3.941714,3.946314,0.116701,0.00816,0.010893,33.492647
raw,QFT,8,64,4,asap,1,2,8,8,317,317,29,7.536404,7.536404,0.0,0.038633,0.038633,0.0
raw,QFT,8,64,4,greedy_critical,1,2,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.021132,-45.30065
raw,QFT,8,64,4,shifted_critical,1,2,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.020755,-46.276499
raw,QFT,8,64,4,stall_aware_shifted,1,2,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.020755,-46.276499
raw,QFT,8,64,4,asap,2,1,8,4,317,317,29,3.941714,3.941714,0.0,0.00816,0.00816,0.0
raw,QFT,8,64,4,greedy_critical,2,1,8,4,317,317,29,3.941714,3.947082,0.136184,0.00816,0.007588,-7.009804
raw,QFT,8,64,4,shifted_critical,2,1,8,4,317,317,29,3.941714,3.947082,0.136184,0.00816,0.007588,-7.009804
raw,QFT,8,64,4,stall_aware_shifted,2,1,8,4,317,317,29,3.941714,3.946314,0.116701,0.00816,0.010893,33.492647
raw,QFT,8,64,4,asap,2,1,8,8,317,317,29,7.536404,7.536404,0.0,0.038633,0.038633,0.0
raw,QFT,8,64,4,greedy_critical,2,1,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.021132,-45.30065
raw,QFT,8,64,4,shifted_critical,2,1,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.020755,-46.276499
raw,QFT,8,64,4,stall_aware_shifted,2,1,8,8,317,317,29,7.536404,7.655849,1.584907,0.038633,0.020755,-46.276499
raw,QFT,8,64,4,asap,2,2,8,4,317,317,29,3.90755,3.90755,0.0,0.013867,0.013867,0.0
raw,QFT,8,64,4,greedy_critical,2,2,8,4,317,317,29,3.90755,3.912825,0.134995,0.013867,0.016779,20.999495
raw,QFT,8,64,4,shifted_critical,2,2,8,4,317,317,29,3.90755,3.912825,0.134995,0.013867,0.016586,19.607702
raw,QFT,8,64,4,stall_aware_shifted,2,2,8,4,317,317,29,3.90755,3.912071,0.115699,0.013867,0.018319,32.104997
raw,QFT,8,64,4,asap,2,2,8,8,317,317,29,7.289975,7.289975,0.0,0.062882,0.062882,0.0
raw,QFT,8,64,4,greedy_critical,2,2,8,8,317,317,29,7.289975,7.447871,2.165933,0.062882,0.042952,-31.694285
raw,QFT,8,64,4,shifted_critical,2,2,8,8,317,317,29,7.289975,7.447871,2.165933,0.062882,0.041483,-34.030406
raw,QFT,8,64,4,stall_aware_shifted,2,2,8,8,317,317,29,7.289975,7.447871,2.165933,0.062882,0.041483,-34.030406
raw,VQE,4,16,0,asap,1,1,8,4,15,15,1,3.413333,3.413333,0.0,0.066667,0.066667,0.0
raw,VQE,4,16,0,greedy_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,0,shifted_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,0,stall_aware_shifted,1,1,8,4,15,15,1,3.413333,3.459459,1.351348,0.066667,0.067568,1.351493
raw,VQE,4,16,0,asap,1,1,8,8,15,15,1,5.019608,5.019608,0.0,0.098039,0.098039,0.0
raw,VQE,4,16,0,greedy_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.020833,-78.750293
raw,VQE,4,16,0,shifted_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,0,stall_aware_shifted,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,0,asap,1,2,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,0,greedy_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,0,shifted_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,0,stall_aware_shifted,1,2,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,0,asap,1,2,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,0,greedy_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,0,shifted_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,0,stall_aware_shifted,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,0,asap,2,1,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,0,greedy_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,0,shifted_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,0,stall_aware_shifted,2,1,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,0,asap,2,1,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,0,greedy_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,0,shifted_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,0,stall_aware_shifted,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,0,asap,2,2,8,4,15,15,1,2.752688,2.752688,0.0,0.193548,0.193548,0.0
raw,VQE,4,16,0,greedy_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,0,shifted_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,0,stall_aware_shifted,2,2,8,4,15,15,1,2.752688,2.844444,3.333324,0.193548,0.144444,-25.370451
raw,VQE,4,16,0,asap,2,2,8,8,15,15,1,3.084337,3.084337,0.0,0.506024,0.506024,0.0
raw,VQE,4,16,0,greedy_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.325,-35.773797
raw,VQE,4,16,0,shifted_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,0,stall_aware_shifted,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,1,asap,1,1,8,4,15,15,1,3.413333,3.413333,0.0,0.066667,0.066667,0.0
raw,VQE,4,16,1,greedy_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,1,shifted_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,1,stall_aware_shifted,1,1,8,4,15,15,1,3.413333,3.459459,1.351348,0.066667,0.067568,1.351493
raw,VQE,4,16,1,asap,1,1,8,8,15,15,1,5.019608,5.019608,0.0,0.098039,0.098039,0.0
raw,VQE,4,16,1,greedy_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.020833,-78.750293
raw,VQE,4,16,1,shifted_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,1,stall_aware_shifted,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,1,asap,1,2,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,1,greedy_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,1,shifted_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,1,stall_aware_shifted,1,2,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,1,asap,1,2,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,1,greedy_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,1,shifted_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,1,stall_aware_shifted,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,1,asap,2,1,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,1,greedy_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,1,shifted_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,1,stall_aware_shifted,2,1,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,1,asap,2,1,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,1,greedy_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,1,shifted_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,1,stall_aware_shifted,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,1,asap,2,2,8,4,15,15,1,2.752688,2.752688,0.0,0.193548,0.193548,0.0
raw,VQE,4,16,1,greedy_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,1,shifted_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,1,stall_aware_shifted,2,2,8,4,15,15,1,2.752688,2.844444,3.333324,0.193548,0.144444,-25.370451
raw,VQE,4,16,1,asap,2,2,8,8,15,15,1,3.084337,3.084337,0.0,0.506024,0.506024,0.0
raw,VQE,4,16,1,greedy_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.325,-35.773797
raw,VQE,4,16,1,shifted_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,1,stall_aware_shifted,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,2,asap,1,1,8,4,15,15,1,3.413333,3.413333,0.0,0.066667,0.066667,0.0
raw,VQE,4,16,2,greedy_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,2,shifted_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,2,stall_aware_shifted,1,1,8,4,15,15,1,3.413333,3.459459,1.351348,0.066667,0.067568,1.351493
raw,VQE,4,16,2,asap,1,1,8,8,15,15,1,5.019608,5.019608,0.0,0.098039,0.098039,0.0
raw,VQE,4,16,2,greedy_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.020833,-78.750293
raw,VQE,4,16,2,shifted_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,2,stall_aware_shifted,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,2,asap,1,2,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,2,greedy_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,2,shifted_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,2,stall_aware_shifted,1,2,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,2,asap,1,2,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,2,greedy_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,2,shifted_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,2,stall_aware_shifted,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,2,asap,2,1,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,2,greedy_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,2,shifted_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,2,stall_aware_shifted,2,1,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,2,asap,2,1,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,2,greedy_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,2,shifted_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,2,stall_aware_shifted,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,2,asap,2,2,8,4,15,15,1,2.752688,2.752688,0.0,0.193548,0.193548,0.0
raw,VQE,4,16,2,greedy_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,2,shifted_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,2,stall_aware_shifted,2,2,8,4,15,15,1,2.752688,2.844444,3.333324,0.193548,0.144444,-25.370451
raw,VQE,4,16,2,asap,2,2,8,8,15,15,1,3.084337,3.084337,0.0,0.506024,0.506024,0.0
raw,VQE,4,16,2,greedy_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.325,-35.773797
raw,VQE,4,16,2,shifted_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,2,stall_aware_shifted,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,3,asap,1,1,8,4,15,15,1,3.413333,3.413333,0.0,0.066667,0.066667,0.0
raw,VQE,4,16,3,greedy_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,3,shifted_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,3,stall_aware_shifted,1,1,8,4,15,15,1,3.413333,3.459459,1.351348,0.066667,0.067568,1.351493
raw,VQE,4,16,3,asap,1,1,8,8,15,15,1,5.019608,5.019608,0.0,0.098039,0.098039,0.0
raw,VQE,4,16,3,greedy_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.020833,-78.750293
raw,VQE,4,16,3,shifted_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,3,stall_aware_shifted,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,3,asap,1,2,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,3,greedy_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,3,shifted_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,3,stall_aware_shifted,1,2,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,3,asap,1,2,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,3,greedy_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,3,shifted_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,3,stall_aware_shifted,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,3,asap,2,1,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,3,greedy_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,3,shifted_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,3,stall_aware_shifted,2,1,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,3,asap,2,1,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,3,greedy_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,3,shifted_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,3,stall_aware_shifted,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,3,asap,2,2,8,4,15,15,1,2.752688,2.752688,0.0,0.193548,0.193548,0.0
raw,VQE,4,16,3,greedy_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,3,shifted_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,3,stall_aware_shifted,2,2,8,4,15,15,1,2.752688,2.844444,3.333324,0.193548,0.144444,-25.370451
raw,VQE,4,16,3,asap,2,2,8,8,15,15,1,3.084337,3.084337,0.0,0.506024,0.506024,0.0
raw,VQE,4,16,3,greedy_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.325,-35.773797
raw,VQE,4,16,3,shifted_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,3,stall_aware_shifted,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,4,asap,1,1,8,4,15,15,1,3.413333,3.413333,0.0,0.066667,0.066667,0.0
raw,VQE,4,16,4,greedy_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,4,shifted_critical,1,1,8,4,15,15,1,3.413333,3.605634,5.633819,0.066667,0.042254,-36.619317
raw,VQE,4,16,4,stall_aware_shifted,1,1,8,4,15,15,1,3.413333,3.459459,1.351348,0.066667,0.067568,1.351493
raw,VQE,4,16,4,asap,1,1,8,8,15,15,1,5.019608,5.019608,0.0,0.098039,0.098039,0.0
raw,VQE,4,16,4,greedy_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.020833,-78.750293
raw,VQE,4,16,4,shifted_critical,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,4,stall_aware_shifted,1,1,8,8,15,15,1,5.019608,5.333333,6.24999,0.098039,0.041667,-57.499566
raw,VQE,4,16,4,asap,1,2,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,4,greedy_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,4,shifted_critical,1,2,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,4,stall_aware_shifted,1,2,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,4,asap,1,2,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,4,greedy_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,4,shifted_critical,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,4,stall_aware_shifted,1,2,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,4,asap,2,1,8,4,15,15,1,3.084337,3.084337,0.0,0.108434,0.108434,0.0
raw,VQE,4,16,4,greedy_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.088608,-18.283933
raw,VQE,4,16,4,shifted_critical,2,1,8,4,15,15,1,3.084337,3.240506,5.063292,0.108434,0.037975,-64.978697
raw,VQE,4,16,4,stall_aware_shifted,2,1,8,4,15,15,1,3.084337,3.160494,2.469153,0.108434,0.074074,-31.687478
raw,VQE,4,16,4,asap,2,1,8,8,15,15,1,3.820896,3.820896,0.0,0.38806,0.38806,0.0
raw,VQE,4,16,4,greedy_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.15625,-59.735608
raw,VQE,4,16,4,shifted_critical,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,4,stall_aware_shifted,2,1,8,8,15,15,1,3.820896,4.0,4.687487,0.38806,0.171875,-55.709169
raw,VQE,4,16,4,asap,2,2,8,4,15,15,1,2.752688,2.752688,0.0,0.193548,0.193548,0.0
raw,VQE,4,16,4,greedy_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,4,shifted_critical,2,2,8,4,15,15,1,2.752688,2.909091,5.681828,0.193548,0.102273,-47.158844
raw,VQE,4,16,4,stall_aware_shifted,2,2,8,4,15,15,1,2.752688,2.844444,3.333324,0.193548,0.144444,-25.370451
raw,VQE,4,16,4,asap,2,2,8,8,15,15,1,3.084337,3.084337,0.0,0.506024,0.506024,0.0
raw,VQE,4,16,4,greedy_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.325,-35.773797
raw,VQE,4,16,4,shifted_critical,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
raw,VQE,4,16,4,stall_aware_shifted,2,2,8,8,15,15,1,3.084337,3.2,3.750012,0.506024,0.3375,-33.303559
