algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QAOA,4,16,greedy_critical,same_cycle,4,1,2,,,5,318.0,107.0,3.051724,2.971963,3.422449,0.130841,0.061015,0.141522,0.762931,34.0
QAOA,4,16,greedy_critical,same_cycle,4,1,3,,,5,318.0,142.0,2.298701,2.239437,2.584421,0.246154,0.208365,0.316902,0.574675,34.0
QAOA,4,16,greedy_critical,same_cycle,4,1,5,,,5,318.0,212.0,1.53913,1.5,1.734841,0.478261,0.451803,0.523585,0.384783,34.0
QAOA,4,16,greedy_critical,same_cycle,4,2,1,,,5,318.0,107.0,3.051724,2.971963,3.422449,0.130841,0.061015,0.141522,0.762931,34.0
QAOA,4,16,greedy_critical,same_cycle,4,2,2,,,5,318.0,142.0,2.298701,2.239437,2.584421,0.246154,0.208365,0.316902,0.574675,34.0
QAOA,4,16,greedy_critical,same_cycle,4,2,3,,,5,318.0,177.0,1.84375,1.79661,2.076076,0.375,0.343969,0.429378,0.460938,34.0
QAOA,4,16,greedy_critical,same_cycle,4,2,5,,,5,318.0,247.0,1.320896,1.287449,1.489948,0.552239,0.529191,0.591093,0.330224,34.0
QAOA,4,16,greedy_critical,same_cycle,4,3,1,,,5,318.0,142.0,2.298701,2.239437,2.584421,0.246154,0.208365,0.316902,0.574675,34.0
QAOA,4,16,greedy_critical,same_cycle,4,3,2,,,5,318.0,177.0,1.84375,1.79661,2.076076,0.375,0.343969,0.429378,0.460938,34.0
QAOA,4,16,greedy_critical,same_cycle,4,3,3,,,5,318.0,212.0,1.53913,1.5,1.734841,0.478261,0.451803,0.523585,0.384783,34.0
QAOA,4,16,greedy_critical,same_cycle,4,3,5,,,5,318.0,282.0,1.156863,1.12766,1.30564,0.607843,0.587432,0.641844,0.289216,34.0
QAOA,4,16,greedy_critical,same_cycle,8,1,1,,,5,318.0,71.0,4.597403,4.478873,5.191916,0.169231,0.064385,0.190141,0.574675,34.0
QAOA,4,16,greedy_critical,same_cycle,8,1,2,,,5,318.0,106.0,3.078261,3.0,3.480084,0.402062,0.343033,0.415094,0.384783,34.0
QAOA,4,16,greedy_critical,same_cycle,8,1,3,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.550388,0.506033,0.560283,0.289216,34.0
QAOA,4,16,greedy_critical,same_cycle,8,1,5,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.699482,0.669857,0.706161,0.193231,34.0
QAOA,4,16,greedy_critical,same_cycle,8,2,1,,,5,318.0,106.0,3.078261,3.0,3.480084,0.402062,0.343033,0.415094,0.384783,34.0
QAOA,4,16,greedy_critical,same_cycle,8,2,2,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.550388,0.506033,0.560283,0.289216,34.0
QAOA,4,16,greedy_critical,same_cycle,8,2,3,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.639752,0.604228,0.647727,0.231675,34.0
QAOA,4,16,greedy_critical,same_cycle,8,2,5,,,5,318.0,246.0,1.325843,1.292683,1.500784,0.742222,0.716815,0.747967,0.16573,34.0
QAOA,4,16,greedy_critical,same_cycle,8,3,1,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.550388,0.506033,0.560283,0.289216,34.0
QAOA,4,16,greedy_critical,same_cycle,8,3,2,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.639752,0.604228,0.647727,0.231675,34.0
QAOA,4,16,greedy_critical,same_cycle,8,3,3,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.699482,0.669857,0.706161,0.193231,34.0
QAOA,4,16,greedy_critical,same_cycle,8,3,5,,,5,318.0,281.0,1.160656,1.131673,1.313956,0.774319,0.752079,0.779359,0.145082,34.0
QAOA,4,16,layer,same_cycle,16,1,1,,,5,318.0,71.0,4.597403,4.478873,5.191916,0.450704,0.336944,0.46258,0.287338,34.0
QAOA,4,16,layer,same_cycle,16,1,2,,,5,318.0,106.0,3.078261,3.0,3.480084,0.632075,0.555777,0.639921,0.192391,34.0
QAOA,4,16,layer,same_cycle,16,1,3,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.723404,0.666007,0.729261,0.144608,34.0
QAOA,4,16,layer,same_cycle,16,1,5,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.815166,0.776784,0.819052,0.096616,34.0
QAOA,4,16,layer,same_cycle,16,2,1,,,5,318.0,106.0,3.078261,3.0,3.480084,0.632075,0.555777,0.639921,0.192391,34.0
QAOA,4,16,layer,same_cycle,16,2,2,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.723404,0.666007,0.729261,0.144608,34.0
QAOA,4,16,layer,same_cycle,16,2,3,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.778409,0.732408,0.783081,0.115838,34.0
QAOA,4,16,layer,same_cycle,16,2,5,,,5,318.0,246.0,1.325843,1.292683,1.500784,0.841463,0.808536,0.84479,0.082865,34.0
QAOA,4,16,layer,same_cycle,16,3,1,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.723404,0.666007,0.729261,0.144608,34.0
QAOA,4,16,layer,same_cycle,16,3,2,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.778409,0.732408,0.783081,0.115838,34.0
QAOA,4,16,layer,same_cycle,16,3,3,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.815166,0.776784,0.819052,0.096616,34.0
QAOA,4,16,layer,same_cycle,16,3,5,,,5,318.0,281.0,1.160656,1.131673,1.313956,0.86121,0.83238,0.864117,0.072541,34.0
QAOA,4,16,layer,same_cycle,1,1,1,,,5,318.0,320.0,0.99375,0.99375,0.994123,0.003125,0.002938,0.003125,0.99375,34.0
QAOA,4,16,layer,same_cycle,1,1,2,,,5,318.0,322.0,0.990654,0.989116,0.991211,0.006231,0.005859,0.007774,0.990654,34.0
QAOA,4,16,layer,same_cycle,1,1,3,,,5,318.0,324.0,0.98452,0.983,0.986938,0.012384,0.010144,0.013908,0.98452,34.0
QAOA,4,16,layer,same_cycle,1,1,5,,,5,318.0,337.0,0.961957,0.938086,0.972708,0.035326,0.024261,0.058964,0.961957,34.0
QAOA,4,16,layer,same_cycle,1,2,1,,,5,318.0,322.0,0.990654,0.989116,0.991211,0.006231,0.005859,0.007774,0.990654,34.0
QAOA,4,16,layer,same_cycle,1,2,2,,,5,318.0,324.0,0.98452,0.983,0.986938,0.012384,0.010144,0.013908,0.98452,34.0
QAOA,4,16,layer,same_cycle,1,2,3,,,5,318.0,329.0,0.97546,0.966565,0.981351,0.021472,0.015748,0.030395,0.97546,34.0
QAOA,4,16,layer,same_cycle,1,2,5,,,5,318.0,348.0,0.936508,0.903525,0.956797,0.060847,0.040223,0.093633,0.936508,34.0
QAOA,4,16,layer,same_cycle,1,3,1,,,5,318.0,324.0,0.98452,0.983,0.986938,0.012384,0.010144,0.013908,0.98452,34.0
QAOA,4,16,layer,same_cycle,1,3,2,,,5,318.0,329.0,0.97546,0.966565,0.981351,0.021472,0.015748,0.030395,0.97546,34.0
QAOA,4,16,layer,same_cycle,1,3,3,,,5,318.0,337.0,0.961957,0.938086,0.972708,0.035326,0.024261,0.058964,0.961957,34.0
QAOA,4,16,layer,same_cycle,1,3,5,,,5,318.0,362.0,0.905983,0.866646,0.931484,0.091168,0.065761,0.130629,0.905983,34.0
QAOA,4,16,layer,same_cycle,2,1,1,,,5,318.0,170.0,1.882979,1.859713,1.89937,0.005882,0.005567,0.005917,0.941489,34.0
QAOA,4,16,layer,same_cycle,2,1,2,,,5,318.0,173.0,1.83815,1.81738,1.869244,0.022599,0.01366,0.026011,0.919075,34.0
QAOA,4,16,layer,same_cycle,2,1,3,,,5,318.0,181.0,1.786517,1.715295,1.824191,0.050761,0.033948,0.083411,0.893258,34.0
QAOA,4,16,layer,same_cycle,2,1,5,,,5,318.0,235.0,1.421687,1.347481,1.540909,0.24498,0.174495,0.258425,0.710843,34.0
QAOA,4,16,layer,same_cycle,2,2,1,,,5,318.0,173.0,1.83815,1.81738,1.869244,0.022599,0.01366,0.026011,0.919075,34.0
QAOA,4,16,layer,same_cycle,2,2,2,,,5,318.0,181.0,1.786517,1.715295,1.824191,0.050761,0.033948,0.083411,0.893258,34.0
QAOA,4,16,layer,same_cycle,2,2,3,,,5,318.0,201.0,1.614213,1.55181,1.714472,0.134328,0.090124,0.154798,0.807107,34.0
QAOA,4,16,layer,same_cycle,2,2,5,,,5,318.0,269.0,1.237762,1.182156,1.363725,0.325175,0.260908,0.345724,0.618881,34.0
QAOA,4,16,layer,same_cycle,2,3,1,,,5,318.0,181.0,1.786517,1.715295,1.824191,0.050761,0.033948,0.083411,0.893258,34.0
QAOA,4,16,layer,same_cycle,2,3,2,,,5,318.0,201.0,1.614213,1.55181,1.714472,0.134328,0.090124,0.154798,0.807107,34.0
QAOA,4,16,layer,same_cycle,2,3,3,,,5,318.0,235.0,1.421687,1.347481,1.540909,0.24498,0.174495,0.258425,0.710843,34.0
QAOA,4,16,layer,same_cycle,2,3,5,,,5,318.0,300.0,1.095975,1.054752,1.221039,0.402477,0.342035,0.414587,0.547988,34.0
QAOA,4,16,layer,same_cycle,4,1,1,,,5,318.0,97.0,3.308411,3.229176,3.379655,0.03,0.009992,0.031089,0.827103,34.0
QAOA,4,16,layer,same_cycle,4,1,2,,,5,318.0,116.0,2.832,2.706824,3.023604,0.112069,0.058852,0.12106,0.708,34.0
QAOA,4,16,layer,same_cycle,4,1,3,,,5,318.0,150.0,2.171779,2.11298,2.437889,0.26,0.211526,0.27711,0.542945,34.0
QAOA,4,16,layer,same_cycle,4,1,5,,,5,318.0,216.0,1.506383,1.462139,1.689105,0.421296,0.401085,0.476674,0.376596,34.0
QAOA,4,16,layer,same_cycle,4,2,1,,,5,318.0,116.0,2.832,2.706824,3.023604,0.112069,0.058852,0.12106,0.708,34.0
QAOA,4,16,layer,same_cycle,4,2,2,,,5,318.0,150.0,2.171779,2.11298,2.437889,0.26,0.211526,0.27711,0.542945,34.0
QAOA,4,16,layer,same_cycle,4,2,3,,,5,318.0,181.0,1.796954,1.742584,2.010919,0.309392,0.286955,0.376393,0.449239,34.0
QAOA,4,16,layer,same_cycle,4,2,5,,,5,318.0,251.0,1.296703,1.259451,1.456084,0.501992,0.48372,0.549169,0.324176,34.0
QAOA,4,16,layer,same_cycle,4,3,1,,,5,318.0,150.0,2.171779,2.11298,2.437889,0.26,0.211526,0.27711,0.542945,34.0
QAOA,4,16,layer,same_cycle,4,3,2,,,5,318.0,181.0,1.796954,1.742584,2.010919,0.309392,0.286955,0.376393,0.449239,34.0
QAOA,4,16,layer,same_cycle,4,3,3,,,5,318.0,216.0,1.506383,1.462139,1.689105,0.421296,0.401085,0.476674,0.376596,34.0
QAOA,4,16,layer,same_cycle,4,3,5,,,5,318.0,286.0,1.138264,1.106117,1.279562,0.562937,0.546316,0.604023,0.284566,34.0
QAOA,4,16,layer,same_cycle,8,1,1,,,5,318.0,74.0,4.37037,4.268649,4.875777,0.133333,0.026455,0.16177,0.546296,34.0
QAOA,4,16,layer,same_cycle,8,1,2,,,5,318.0,108.0,3.025641,2.930937,3.402669,0.299145,0.280612,0.364212,0.378205,34.0
QAOA,4,16,layer,same_cycle,8,1,3,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,4,16,layer,same_cycle,8,1,5,,,5,318.0,213.0,1.532468,1.48947,1.7297,0.645022,0.634426,0.676858,0.191558,34.0
QAOA,4,16,layer,same_cycle,8,2,1,,,5,318.0,108.0,3.025641,2.930937,3.402669,0.299145,0.280612,0.364212,0.378205,34.0
QAOA,4,16,layer,same_cycle,8,2,2,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,4,16,layer,same_cycle,8,2,3,,,5,318.0,178.0,1.834197,1.781527,2.06873,0.57513,0.562743,0.613505,0.229275,34.0
QAOA,4,16,layer,same_cycle,8,2,5,,,5,318.0,248.0,1.315985,1.279683,1.486149,0.695167,0.685916,0.722365,0.164498,34.0
QAOA,4,16,layer,same_cycle,8,3,1,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,4,16,layer,same_cycle,8,3,2,,,5,318.0,178.0,1.834197,1.781527,2.06873,0.57513,0.562743,0.613505,0.229275,34.0
QAOA,4,16,layer,same_cycle,8,3,3,,,5,318.0,213.0,1.532468,1.48947,1.7297,0.645022,0.634426,0.676858,0.191558,34.0
QAOA,4,16,layer,same_cycle,8,3,5,,,5,318.0,283.0,1.153094,1.121697,1.30272,0.732899,0.724691,0.756638,0.144137,34.0
QAOA,4,16,random,same_cycle,16,1,1,,,5,318.0,71.0,4.597403,4.478873,5.191916,0.422535,0.31961,0.447611,0.287338,34.0
QAOA,4,16,random,same_cycle,16,1,2,,,5,318.0,106.0,3.078261,3.0,3.480084,0.613208,0.544155,0.629892,0.192391,34.0
QAOA,4,16,random,same_cycle,16,1,3,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,4,16,random,same_cycle,16,1,5,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.805687,0.770941,0.814011,0.096616,34.0
QAOA,4,16,random,same_cycle,16,2,1,,,5,318.0,106.0,3.078261,3.0,3.480084,0.613208,0.544155,0.629892,0.192391,34.0
QAOA,4,16,random,same_cycle,16,2,2,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,4,16,random,same_cycle,16,2,3,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.767045,0.725402,0.777039,0.115838,34.0
QAOA,4,16,random,same_cycle,16,2,5,,,5,318.0,246.0,1.325843,1.292683,1.500784,0.833333,0.803523,0.840466,0.082865,34.0
QAOA,4,16,random,same_cycle,16,3,1,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,4,16,random,same_cycle,16,3,2,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.767045,0.725402,0.777039,0.115838,34.0
QAOA,4,16,random,same_cycle,16,3,3,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.805687,0.770941,0.814011,0.096616,34.0
QAOA,4,16,random,same_cycle,16,3,5,,,5,318.0,281.0,1.160656,1.131673,1.313956,0.854093,0.827991,0.860332,0.072541,34.0
QAOA,4,16,random,same_cycle,1,1,1,,,5,318.0,322.0,0.99375,0.990664,0.994123,0.003125,0.002938,0.006221,0.99375,34.0
QAOA,4,16,random,same_cycle,1,1,2,,,5,318.0,322.0,0.987578,0.975437,0.989116,0.009317,0.007774,0.02168,0.987578,34.0
QAOA,4,16,random,same_cycle,1,1,3,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,4,16,random,same_cycle,1,1,5,,,5,318.0,337.0,0.956757,0.942324,0.961075,0.040541,0.035931,0.054713,0.956757,34.0
QAOA,4,16,random,same_cycle,1,2,1,,,5,318.0,322.0,0.987578,0.975437,0.989116,0.009317,0.007774,0.02168,0.987578,34.0
QAOA,4,16,random,same_cycle,1,2,2,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,4,16,random,same_cycle,1,2,3,,,5,318.0,330.0,0.972527,0.9654,0.976961,0.024725,0.019967,0.031592,0.972527,34.0
QAOA,4,16,random,same_cycle,1,2,5,,,5,318.0,339.0,0.940828,0.922686,0.951091,0.056213,0.045947,0.074561,0.940828,34.0
QAOA,4,16,random,same_cycle,1,3,1,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,4,16,random,same_cycle,1,3,2,,,5,318.0,330.0,0.972527,0.9654,0.976961,0.024725,0.019967,0.031592,0.972527,34.0
QAOA,4,16,random,same_cycle,1,3,3,,,5,318.0,337.0,0.956757,0.942324,0.961075,0.040541,0.035931,0.054713,0.956757,34.0
QAOA,4,16,random,same_cycle,1,3,5,,,5,318.0,357.0,0.896203,0.862701,0.932281,0.101266,0.064815,0.134586,0.896203,34.0
QAOA,4,16,random,same_cycle,2,1,1,,,5,318.0,164.0,1.95092,1.939572,1.959382,0.006173,0.00583,0.015079,0.97546,34.0
QAOA,4,16,random,same_cycle,2,1,2,,,5,318.0,169.0,1.904192,1.829233,1.93404,0.023669,0.012018,0.052849,0.952096,34.0
QAOA,4,16,random,same_cycle,2,1,3,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,4,16,random,same_cycle,2,1,5,,,5,318.0,229.0,1.45082,1.37381,1.562746,0.17623,0.125977,0.220235,0.72541,34.0
QAOA,4,16,random,same_cycle,2,2,1,,,5,318.0,169.0,1.904192,1.829233,1.93404,0.023669,0.012018,0.052849,0.952096,34.0
QAOA,4,16,random,same_cycle,2,2,2,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,4,16,random,same_cycle,2,2,3,,,5,318.0,188.0,1.691489,1.641893,1.760998,0.066351,0.051689,0.111406,0.845745,34.0
QAOA,4,16,random,same_cycle,2,2,5,,,5,318.0,261.0,1.237762,1.209195,1.382705,0.276224,0.209387,0.290877,0.618881,34.0
QAOA,4,16,random,same_cycle,2,3,1,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,4,16,random,same_cycle,2,3,2,,,5,318.0,188.0,1.691489,1.641893,1.760998,0.066351,0.051689,0.111406,0.845745,34.0
QAOA,4,16,random,same_cycle,2,3,3,,,5,318.0,229.0,1.45082,1.37381,1.562746,0.17623,0.125977,0.220235,0.72541,34.0
QAOA,4,16,random,same_cycle,2,3,5,,,5,318.0,292.0,1.089041,1.076796,1.254042,0.351351,0.281767,0.378341,0.544521,34.0
QAOA,4,16,random,same_cycle,4,1,1,,,5,318.0,89.0,3.697674,3.586891,3.731816,0.011628,0.011133,0.033521,0.924419,34.0
QAOA,4,16,random,same_cycle,4,1,2,,,5,318.0,110.0,2.890909,2.833761,3.095079,0.070175,0.036462,0.095788,0.722727,34.0
QAOA,4,16,random,same_cycle,4,1,3,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,4,16,random,same_cycle,4,1,5,,,5,318.0,216.0,1.506383,1.46883,1.678279,0.391705,0.312032,0.417405,0.376596,34.0
QAOA,4,16,random,same_cycle,4,2,1,,,5,318.0,110.0,2.890909,2.833761,3.095079,0.070175,0.036462,0.095788,0.722727,34.0
QAOA,4,16,random,same_cycle,4,2,2,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,4,16,random,same_cycle,4,2,3,,,5,318.0,181.0,1.796954,1.75208,2.028077,0.28934,0.213936,0.305192,0.449239,34.0
QAOA,4,16,random,same_cycle,4,2,5,,,5,318.0,251.0,1.296703,1.264419,1.453832,0.47619,0.414593,0.498569,0.324176,34.0
QAOA,4,16,random,same_cycle,4,3,1,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,4,16,random,same_cycle,4,3,2,,,5,318.0,181.0,1.796954,1.75208,2.028077,0.28934,0.213936,0.305192,0.449239,34.0
QAOA,4,16,random,same_cycle,4,3,3,,,5,318.0,216.0,1.506383,1.46883,1.678279,0.391705,0.312032,0.417405,0.376596,34.0
QAOA,4,16,random,same_cycle,4,3,5,,,5,318.0,286.0,1.138264,1.109951,1.277824,0.54007,0.485458,0.559885,0.284566,34.0
QAOA,4,16,random,same_cycle,8,1,1,,,5,318.0,71.0,4.481013,4.417518,5.064828,0.136986,0.014526,0.160265,0.560127,34.0
QAOA,4,16,random,same_cycle,8,1,2,,,5,318.0,107.0,3.025641,2.931436,3.422449,0.281818,0.199773,0.299105,0.378205,34.0
QAOA,4,16,random,same_cycle,8,1,3,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,4,16,random,same_cycle,8,1,5,,,5,318.0,212.0,1.532468,1.489535,1.734841,0.632558,0.594342,0.645624,0.191558,34.0
QAOA,4,16,random,same_cycle,8,2,1,,,5,318.0,107.0,3.025641,2.931436,3.422449,0.281818,0.199773,0.299105,0.378205,34.0
QAOA,4,16,random,same_cycle,8,2,2,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,4,16,random,same_cycle,8,2,3,,,5,318.0,177.0,1.834197,1.781639,2.076076,0.561111,0.514556,0.5757,0.229275,34.0
QAOA,4,16,random,same_cycle,8,2,5,,,5,318.0,247.0,1.315985,1.279724,1.489948,0.684,0.651603,0.695761,0.164498,34.0
QAOA,4,16,random,same_cycle,8,3,1,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,4,16,random,same_cycle,8,3,2,,,5,318.0,177.0,1.834197,1.781639,2.076076,0.561111,0.514556,0.5757,0.229275,34.0
QAOA,4,16,random,same_cycle,8,3,3,,,5,318.0,212.0,1.532468,1.489535,1.734841,0.632558,0.594342,0.645624,0.191558,34.0
QAOA,4,16,random,same_cycle,8,3,5,,,5,318.0,282.0,1.153094,1.121725,1.30564,0.722807,0.694697,0.733471,0.144137,34.0
QAOA,6,36,asap,same_cycle,16,1,1,,,10,1599.0,157.0,10.08339,9.614035,10.363636,0.117304,0.09434,0.136364,0.630212,74.5
QAOA,6,36,asap,same_cycle,16,1,2,,,10,1599.0,230.0,6.926594,6.52381,7.093333,0.276837,0.262673,0.309524,0.432912,74.5
QAOA,6,36,asap,same_cycle,16,1,3,,,10,1599.0,305.5,5.214856,4.907463,5.337793,0.449161,0.437299,0.480597,0.325929,74.5
QAOA,6,36,asap,same_cycle,16,1,5,,,10,1599.0,456.5,3.489949,3.281437,3.57047,0.631565,0.623656,0.652695,0.218121,74.5
QAOA,6,36,asap,same_cycle,16,2,1,,,10,1599.0,230.0,6.926594,6.52381,7.093333,0.276837,0.262673,0.309524,0.432912,74.5
QAOA,6,36,asap,same_cycle,16,2,2,,,10,1599.0,305.5,5.214856,4.907463,5.337793,0.449161,0.437299,0.480597,0.325929,74.5
QAOA,6,36,asap,same_cycle,16,2,3,,,10,1599.0,381.0,4.181501,3.933014,4.27882,0.55846,0.548969,0.583732,0.261344,74.5
QAOA,6,36,asap,same_cycle,16,2,5,,,10,1599.0,532.0,2.994677,2.815068,3.06334,0.683902,0.677122,0.702055,0.187167,74.5
QAOA,6,36,asap,same_cycle,16,3,1,,,10,1599.0,305.5,5.214856,4.907463,5.337793,0.449161,0.437299,0.480597,0.325929,74.5
QAOA,6,36,asap,same_cycle,16,3,2,,,10,1599.0,381.0,4.181501,3.933014,4.27882,0.55846,0.548969,0.583732,0.261344,74.5
QAOA,6,36,asap,same_cycle,16,3,3,,,10,1599.0,456.5,3.489949,3.281437,3.57047,0.631565,0.623656,0.652695,0.218121,74.5
QAOA,6,36,asap,same_cycle,16,3,5,,,10,1599.0,607.5,2.622508,2.464768,2.682353,0.723218,0.717286,0.73913,0.163907,74.5
QAOA,6,36,asap,same_cycle,1,1,1,,,10,1599.0,1601.0,0.998736,0.998185,0.998753,0.000632,0.000623,0.00121,0.998736,74.5
QAOA,6,36,asap,same_cycle,1,1,2,,,10,1599.0,1602.0,0.997187,0.996377,0.998117,0.002188,0.001255,0.003019,0.997187,74.5
QAOA,6,36,asap,same_cycle,1,1,3,,,10,1599.0,1603.5,0.99547,0.994455,0.996889,0.003926,0.002489,0.004929,0.99547,74.5
QAOA,6,36,asap,same_cycle,1,1,5,,,10,1599.0,1609.0,0.991394,0.986916,0.99318,0.00799,0.0062,0.012461,0.991394,74.5
QAOA,6,36,asap,same_cycle,1,2,1,,,10,1599.0,1602.0,0.997187,0.996377,0.998117,0.002188,0.001255,0.003019,0.997187,74.5
QAOA,6,36,asap,same_cycle,1,2,2,,,10,1599.0,1603.5,0.99547,0.994455,0.996889,0.003926,0.002489,0.004929,0.99547,74.5
QAOA,6,36,asap,same_cycle,1,2,3,,,10,1599.0,1605.5,0.993544,0.991239,0.995031,0.00584,0.004348,0.008135,0.993544,74.5
QAOA,6,36,asap,same_cycle,1,2,5,,,10,1599.0,1617.0,0.98833,0.985663,0.989209,0.011055,0.010192,0.01374,0.98833,74.5
QAOA,6,36,asap,same_cycle,1,3,1,,,10,1599.0,1603.5,0.99547,0.994455,0.996889,0.003926,0.002489,0.004929,0.99547,74.5
QAOA,6,36,asap,same_cycle,1,3,2,,,10,1599.0,1605.5,0.993544,0.991239,0.995031,0.00584,0.004348,0.008135,0.993544,74.5
QAOA,6,36,asap,same_cycle,1,3,3,,,10,1599.0,1609.0,0.991394,0.986916,0.99318,0.00799,0.0062,0.012461,0.991394,74.5
QAOA,6,36,asap,same_cycle,1,3,5,,,10,1599.0,1627.0,0.98365,0.980392,0.986842,0.015744,0.01256,0.019014,0.98365,74.5
QAOA,6,36,asap,same_cycle,2,1,1,,,10,1599.0,802.0,1.990174,1.987685,1.992727,0.003019,0.001255,0.003695,0.995087,74.5
QAOA,6,36,asap,same_cycle,2,1,2,,,10,1599.0,805.0,1.981569,1.972603,1.985507,0.006621,0.004957,0.008717,0.990784,74.5
QAOA,6,36,asap,same_cycle,2,1,3,,,10,1599.0,813.0,1.96846,1.96195,1.973684,0.011022,0.009581,0.01308,0.98423,74.5
QAOA,6,36,asap,same_cycle,2,1,5,,,10,1599.0,843.5,1.907385,1.883562,1.92029,0.035801,0.030193,0.049087,0.953693,74.5
QAOA,6,36,asap,same_cycle,2,2,1,,,10,1599.0,805.0,1.981569,1.972603,1.985507,0.006621,0.004957,0.008717,0.990784,74.5
QAOA,6,36,asap,same_cycle,2,2,2,,,10,1599.0,813.0,1.96846,1.96195,1.973684,0.011022,0.009581,0.01308,0.98423,74.5
QAOA,6,36,asap,same_cycle,2,2,3,,,10,1599.0,825.5,1.9429,1.92757,1.95572,0.020495,0.01722,0.028037,0.97145,74.5
QAOA,6,36,asap,same_cycle,2,2,5,,,10,1599.0,870.0,1.852562,1.833333,1.870588,0.060394,0.052941,0.071111,0.926281,74.5
QAOA,6,36,asap,same_cycle,2,3,1,,,10,1599.0,813.0,1.96846,1.96195,1.973684,0.011022,0.009581,0.01308,0.98423,74.5
QAOA,6,36,asap,same_cycle,2,3,2,,,10,1599.0,825.5,1.9429,1.92757,1.95572,0.020495,0.01722,0.028037,0.97145,74.5
QAOA,6,36,asap,same_cycle,2,3,3,,,10,1599.0,843.5,1.907385,1.883562,1.92029,0.035801,0.030193,0.049087,0.953693,74.5
QAOA,6,36,asap,same_cycle,2,3,5,,,10,1599.0,897.0,1.789548,1.762821,1.819222,0.088196,0.077803,0.104701,0.894774,74.5
QAOA,6,36,asap,same_cycle,4,1,1,,,10,1599.0,405.5,3.936506,3.928571,3.947368,0.00716,0.002494,0.007712,0.984126,74.5
QAOA,6,36,asap,same_cycle,4,1,2,,,10,1599.0,421.0,3.819425,3.775744,3.84058,0.017775,0.016355,0.02746,0.954856,74.5
QAOA,6,36,asap,same_cycle,4,1,3,,,10,1599.0,448.5,3.586364,3.533191,3.638444,0.047471,0.042506,0.06424,0.896591,74.5
QAOA,6,36,asap,same_cycle,4,1,5,,,10,1599.0,519.5,3.036518,2.983364,3.117647,0.159925,0.15098,0.167954,0.75913,74.5
