dag_label,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth_raw,ff_chain_depth_shifted,policy,issue_width,l_meas,l_ff,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,2,3,1,11814,5965,1.980553,8,0.001341,0.990277
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,2,3,1,11814,5911,1.998647,3,0.000508,0.999323
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,2,3,1,11814,5920,1.995608,9,0.00152,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,2,3,2,11814,5922,1.994934,11,0.001857,0.997467
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,2,3,2,11814,5969,1.979226,11,0.001843,0.989613
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,2,3,2,11814,5912,1.998309,4,0.000677,0.999154
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,2,3,2,11814,5920,1.995608,10,0.001689,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,2,3,3,11814,5929,1.992579,16,0.002699,0.996289
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,2,3,3,11814,5974,1.977569,16,0.002678,0.988785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,2,3,3,11814,5913,1.997971,5,0.000846,0.998985
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,2,3,3,11814,5933,1.991235,17,0.002865,0.995618
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,2,3,5,11814,5957,1.983213,41,0.006883,0.991607
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,2,3,5,11814,5999,1.969328,41,0.006834,0.984664
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,2,3,5,11814,5915,1.997295,7,0.001183,0.998648
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,2,3,5,11814,5951,1.985213,25,0.004201,0.992606
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,1,1,11814,2959,3.992565,1,0.000338,0.998141
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,1,1,11814,3041,3.884906,1,0.000329,0.971227
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,1,1,11814,2956,3.996617,1,0.000338,0.999154
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,1,1,11814,2958,3.993915,1,0.000338,0.998479
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,1,2,11814,2964,3.98583,5,0.001687,0.996457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,1,2,11814,3045,3.879803,4,0.001314,0.969951
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,1,2,11814,2957,3.995265,2,0.000676,0.998816
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,1,2,11814,2959,3.992565,2,0.000676,0.998141
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,1,3,11814,2978,3.967092,10,0.003358,0.991773
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,1,3,11814,3055,3.867103,14,0.004583,0.966776
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,1,3,11814,2958,3.993915,3,0.001014,0.998479
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,1,3,11814,2983,3.960443,6,0.002011,0.990111
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,1,5,11814,3038,3.888743,53,0.017446,0.972186
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,1,5,11814,3108,3.801158,51,0.016409,0.95029
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,1,5,11814,2960,3.991216,5,0.001689,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,1,5,11814,3027,3.902874,32,0.010572,0.975719
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,2,1,11814,2964,3.98583,5,0.001687,0.996457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,2,1,11814,3045,3.879803,4,0.001314,0.969951
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,2,1,11814,2957,3.995265,2,0.000676,0.998816
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,2,1,11814,2959,3.992565,2,0.000676,0.998141
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,2,2,11814,2978,3.967092,10,0.003358,0.991773
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,2,2,11814,3055,3.867103,14,0.004583,0.966776
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,2,2,11814,2958,3.993915,3,0.001014,0.998479
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,2,2,11814,2983,3.960443,6,0.002011,0.990111
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,2,3,11814,3002,3.935376,22,0.007328,0.983844
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,2,3,11814,3074,3.843201,28,0.009109,0.9608
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,2,3,11814,2959,3.992565,4,0.001352,0.998141
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,2,3,11814,3001,3.936688,17,0.005665,0.984172
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,2,5,11814,3080,3.835714,86,0.027922,0.958929
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,2,5,11814,3146,3.755245,84,0.026701,0.938811
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,2,5,11814,2964,3.98583,6,0.002024,0.996457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,2,5,11814,3069,3.849462,39,0.012708,0.962366
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,3,1,11814,2978,3.967092,10,0.003358,0.991773
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,3,1,11814,3055,3.867103,14,0.004583,0.966776
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,3,1,11814,2958,3.993915,3,0.001014,0.998479
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,3,1,11814,2983,3.960443,6,0.002011,0.990111
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,3,2,11814,3002,3.935376,22,0.007328,0.983844
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,3,2,11814,3074,3.843201,28,0.009109,0.9608
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,3,2,11814,2959,3.992565,4,0.001352,0.998141
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,3,2,11814,3001,3.936688,17,0.005665,0.984172
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,3,3,11814,3038,3.888743,53,0.017446,0.972186
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,3,3,11814,3108,3.801158,51,0.016409,0.95029
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,3,3,11814,2960,3.991216,5,0.001689,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,3,3,11814,3027,3.902874,32,0.010572,0.975719
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,4,3,5,11814,3133,3.770827,128,0.040855,0.942707
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,4,3,5,11814,3195,3.697653,126,0.039437,0.924413
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,4,3,5,11814,2993,3.94721,17,0.00568,0.986803
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,4,3,5,11814,3124,3.78169,75,0.024008,0.945423
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,1,1,11814,1489,7.934184,4,0.002686,0.991773
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,1,1,11814,1581,7.472486,3,0.001898,0.934061
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,1,1,11814,1479,7.98783,1,0.000676,0.998479
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,1,1,11814,1487,7.944855,1,0.000672,0.993107
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,1,2,11814,1518,7.782609,17,0.011199,0.972826
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,1,2,11814,1601,7.379138,18,0.011243,0.922392
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,1,2,11814,1480,7.982432,2,0.001351,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,1,2,11814,1520,7.772368,6,0.003947,0.971546
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,1,3,11814,1565,7.548882,43,0.027476,0.94361
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,1,3,11814,1640,7.203659,46,0.028049,0.900457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,1,3,11814,1497,7.891784,3,0.002004,0.986473
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,1,3,11814,1558,7.582798,21,0.013479,0.94785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,1,5,11814,1725,6.848696,143,0.082899,0.856087
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,1,5,11814,1781,6.633352,148,0.083099,0.829169
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,1,5,11814,1578,7.486692,41,0.025982,0.935837
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,1,5,11814,1714,6.892649,90,0.052509,0.861581
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,2,1,11814,1518,7.782609,17,0.011199,0.972826
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,2,1,11814,1601,7.379138,18,0.011243,0.922392
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,2,1,11814,1480,7.982432,2,0.001351,0.997804
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,2,1,11814,1520,7.772368,6,0.003947,0.971546
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,2,2,11814,1565,7.548882,43,0.027476,0.94361
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,2,2,11814,1640,7.203659,46,0.028049,0.900457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,2,2,11814,1497,7.891784,3,0.002004,0.986473
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,2,2,11814,1558,7.582798,21,0.013479,0.94785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,2,3,11814,1637,7.21686,84,0.051313,0.902108
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,2,3,11814,1702,6.941246,84,0.049354,0.867656
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,2,3,11814,1533,7.706458,16,0.010437,0.963307
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,2,3,11814,1633,7.234538,34,0.020821,0.904317
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,2,5,11814,1828,6.462801,223,0.121991,0.80785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,2,5,11814,1877,6.294086,217,0.11561,0.786761
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,2,5,11814,1628,7.256757,80,0.04914,0.907095
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,2,5,11814,1810,6.527072,169,0.09337,0.815884
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,3,1,11814,1565,7.548882,43,0.027476,0.94361
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,3,1,11814,1640,7.203659,46,0.028049,0.900457
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,3,1,11814,1497,7.891784,3,0.002004,0.986473
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,3,1,11814,1558,7.582798,21,0.013479,0.94785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,3,2,11814,1637,7.21686,84,0.051313,0.902108
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,3,2,11814,1702,6.941246,84,0.049354,0.867656
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,3,2,11814,1533,7.706458,16,0.010437,0.963307
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,3,2,11814,1633,7.234538,34,0.020821,0.904317
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,3,3,11814,1725,6.848696,143,0.082899,0.856087
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,3,3,11814,1781,6.633352,148,0.083099,0.829169
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,3,3,11814,1578,7.486692,41,0.025982,0.935837
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,3,3,11814,1714,6.892649,90,0.052509,0.861581
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,8,3,5,11814,1948,6.064682,325,0.166838,0.758085
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,8,3,5,11814,1988,5.942656,318,0.15996,0.742832
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,8,3,5,11814,1721,6.864614,169,0.098199,0.858077
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,8,3,5,11814,1939,6.092831,265,0.136668,0.761604
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,1,1,11814,783,15.088123,14,0.01788,0.943008
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,1,1,11814,859,13.753201,14,0.016298,0.859575
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,1,1,11814,749,15.773031,1,0.001335,0.985814
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,1,1,11814,779,15.165597,8,0.01027,0.94785
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,1,2,11814,862,13.705336,49,0.056845,0.856584
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,1,2,11814,919,12.855277,49,0.053319,0.803455
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,1,2,11814,789,14.973384,2,0.002535,0.935837
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,1,2,11814,857,13.785298,25,0.029172,0.861581
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,1,3,11814,973,12.141829,111,0.11408,0.758864
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,1,3,11814,1013,11.662389,119,0.117473,0.728899
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,1,3,11814,861,13.721254,54,0.062718,0.857578
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,1,3,11814,981,12.042813,96,0.097859,0.752676
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,1,5,11814,1305,9.052874,341,0.261303,0.565805
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,1,5,11814,1312,9.004573,359,0.273628,0.562786
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,1,5,11814,1291,9.151046,432,0.334624,0.57194
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,1,5,11814,1303,9.066769,217,0.166539,0.566673
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,2,1,11814,862,13.705336,49,0.056845,0.856584
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,2,1,11814,919,12.855277,49,0.053319,0.803455
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,2,1,11814,789,14.973384,2,0.002535,0.935837
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,2,1,11814,857,13.785298,25,0.029172,0.861581
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,2,2,11814,973,12.141829,111,0.11408,0.758864
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,2,2,11814,1013,11.662389,119,0.117473,0.728899
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,2,2,11814,861,13.721254,54,0.062718,0.857578
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,2,2,11814,981,12.042813,96,0.097859,0.752676
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,2,3,11814,1120,10.548214,241,0.215179,0.659263
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,2,3,11814,1143,10.335958,222,0.194226,0.645997
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,2,3,11814,1076,10.979554,260,0.241636,0.686222
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,2,3,11814,1111,10.633663,146,0.131413,0.664604
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,2,5,11814,1517,7.787739,519,0.342123,0.486734
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,2,5,11814,1519,7.777485,502,0.330481,0.486093
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,2,5,11814,1506,7.844622,642,0.426295,0.490289
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,2,5,11814,1514,7.80317,428,0.282695,0.487698
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,3,1,11814,973,12.141829,111,0.11408,0.758864
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,3,1,11814,1013,11.662389,119,0.117473,0.728899
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,3,1,11814,861,13.721254,54,0.062718,0.857578
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,3,1,11814,981,12.042813,96,0.097859,0.752676
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,3,2,11814,1120,10.548214,241,0.215179,0.659263
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,3,2,11814,1143,10.335958,222,0.194226,0.645997
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,3,2,11814,1076,10.979554,260,0.241636,0.686222
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,3,2,11814,1111,10.633663,146,0.131413,0.664604
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,3,3,11814,1305,9.052874,341,0.261303,0.565805
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,3,3,11814,1312,9.004573,359,0.273628,0.562786
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,3,3,11814,1291,9.151046,432,0.334624,0.57194
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,random,16,3,3,11814,1303,9.066769,217,0.166539,0.566673
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,asap,16,3,5,11814,1731,6.824957,682,0.393992,0.42656
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,layer,16,3,5,11814,1731,6.824957,676,0.390526,0.42656
QAOA_H10_Q100_s1,QAOA,10,100,1,214,2,greedy_critical,16,3,5,11814,1721,6.864614,854,0.496223,0.429038
